STATE,month,STAT_CAUSE_DESCR,size,id,val
OK,3,Children,4,OK,40
OK,1,Fireworks,4,OK,40
OK,12,Lightning,3,OK,40
OK,8,Structure,3,OK,40
OK,4,Lightning,3,OK,40
OK,4,Children,3,OK,40
OK,2,Railroad,3,OK,40
OK,7,Structure,3,OK,40
OK,12,Structure,2,OK,40
OK,5,Powerline,2,OK,40
OK,6,Campfire,2,OK,40
OK,7,Railroad,2,OK,40
OK,2,Children,2,OK,40
OK,3,Structure,2,OK,40
OK,12,Campfire,2,OK,40
OK,10,Structure,1,OK,40
OK,1,Structure,1,OK,40
OK,1,Lightning,1,OK,40
OK,1,Railroad,1,OK,40
OK,9,Children,1,OK,40
OK,1,Smoking,1,OK,40
OK,9,Railroad,1,OK,40
OK,2,Smoking,1,OK,40
OK,4,Smoking,1,OK,40
OK,4,Structure,1,OK,40
OK,2,Structure,1,OK,40
OK,8,Fireworks,1,OK,40
OK,3,Railroad,1,OK,40
OK,4,Fireworks,1,OK,40
OK,3,Fireworks,1,OK,40
OK,12,Smoking,1,OK,40
OK,6,Railroad,1,OK,40
OK,11,Lightning,1,OK,40
OK,11,Fireworks,1,OK,40
OK,11,Children,1,OK,40
OK,12,Fireworks,1,OK,40
OK,11,Smoking,1,OK,40
NV,8,Lightning,795,NV,32
NV,7,Lightning,675,NV,32
NV,9,Lightning,169,NV,32
NV,6,Lightning,163,NV,32
NV,6,Miscellaneous,91,NV,32
NV,7,Miscellaneous,81,NV,32
NV,7,Campfire,59,NV,32
NV,5,Miscellaneous,52,NV,32
NV,8,Miscellaneous,45,NV,32
NV,9,Miscellaneous,45,NV,32
NV,10,Lightning,42,NV,32
NV,6,Campfire,38,NV,32
NV,8,Equipment Use,33,NV,32
NV,7,Equipment Use,33,NV,32
NV,4,Lightning,32,NV,32
NV,4,Miscellaneous,32,NV,32
NV,8,Campfire,29,NV,32
NV,5,Lightning,29,NV,32
NV,6,Equipment Use,28,NV,32
NV,10,Miscellaneous,26,NV,32
NV,5,Campfire,21,NV,32
NV,5,Equipment Use,20,NV,32
NV,11,Miscellaneous,16,NV,32
NV,9,Campfire,15,NV,32
NV,7,Fireworks,15,NV,32
NV,4,Debris Burning,14,NV,32
NV,3,Arson,13,NV,32
NV,4,Campfire,13,NV,32
NV,3,Campfire,12,NV,32
NV,3,Miscellaneous,11,NV,32
NV,5,Debris Burning,11,NV,32
NV,10,Campfire,11,NV,32
NV,4,Arson,10,NV,32
NV,9,Equipment Use,10,NV,32
NV,6,Powerline,9,NV,32
NV,7,Arson,8,NV,32
NV,12,Miscellaneous,8,NV,32
NV,10,Equipment Use,8,NV,32
NV,7,Powerline,7,NV,32
NV,1,Miscellaneous,7,NV,32
NV,2,Miscellaneous,6,NV,32
NV,8,Arson,6,NV,32
NV,6,Arson,6,NV,32
NV,1,Campfire,5,NV,32
NV,7,Children,5,NV,32
NV,5,Arson,5,NV,32
NV,11,Debris Burning,5,NV,32
NV,10,Debris Burning,5,NV,32
NV,6,Debris Burning,5,NV,32
NV,3,Equipment Use,5,NV,32
NV,3,Debris Burning,4,NV,32
NV,2,Equipment Use,4,NV,32
NV,6,Children,4,NV,32
NV,8,Debris Burning,4,NV,32
NV,10,Railroad,4,NV,32
NV,10,Children,4,NV,32
NV,9,Arson,4,NV,32
NV,7,Debris Burning,4,NV,32
NV,7,Railroad,4,NV,32
NV,12,Equipment Use,3,NV,32
NV,11,Equipment Use,3,NV,32
NV,3,Lightning,3,NV,32
NV,8,Powerline,3,NV,32
NV,8,Smoking,3,NV,32
NV,8,Fireworks,3,NV,32
NV,7,Smoking,3,NV,32
NV,11,Arson,3,NV,32
NV,6,Fireworks,3,NV,32
NV,4,Equipment Use,3,NV,32
NV,2,Campfire,3,NV,32
NV,2,Arson,3,NV,32
NV,9,Children,2,NV,32
NV,5,Powerline,2,NV,32
NV,6,Smoking,2,NV,32
NV,12,Campfire,2,NV,32
NV,11,Campfire,2,NV,32
NV,1,Debris Burning,2,NV,32
NV,1,Arson,2,NV,32
NV,10,Powerline,2,NV,32
NV,9,Debris Burning,2,NV,32
NV,2,Debris Burning,2,NV,32
NV,10,Arson,1,NV,32
NV,9,Smoking,1,NV,32
NV,8,Railroad,1,NV,32
NV,9,Fireworks,1,NV,32
NV,9,Powerline,1,NV,32
NV,4,Powerline,1,NV,32
NV,4,Fireworks,1,NV,32
NV,5,Fireworks,1,NV,32
NV,5,Children,1,NV,32
NV,2,Children,1,NV,32
NV,3,Children,1,NV,32
NV,3,Structure,1,NV,32
NV,1,Equipment Use,1,NV,32
NV,1,Fireworks,1,NV,32
NV,5,Smoking,1,NV,32
NV,6,Railroad,1,NV,32
NV,3,Fireworks,1,NV,32
NV,11,Powerline,1,NV,32
NV,11,Lightning,1,NV,32
NV,11,Railroad,1,NV,32
NV,12,Arson,1,NV,32
NV,12,Debris Burning,1,NV,32
PA,4,Debris Burning,780,PA,42
PA,4,Arson,322,PA,42
PA,3,Debris Burning,264,PA,42
PA,4,Miscellaneous,131,PA,42
PA,11,Debris Burning,124,PA,42
PA,5,Arson,121,PA,42
PA,5,Debris Burning,110,PA,42
PA,4,Equipment Use,104,PA,42
PA,3,Arson,94,PA,42
PA,4,Campfire,84,PA,42
PA,11,Arson,62,PA,42
PA,10,Debris Burning,58,PA,42
PA,3,Miscellaneous,51,PA,42
PA,3,Equipment Use,48,PA,42
PA,11,Miscellaneous,41,PA,42
PA,4,Children,39,PA,42
PA,4,Railroad,39,PA,42
PA,5,Railroad,38,PA,42
PA,3,Railroad,38,PA,42
PA,5,Equipment Use,36,PA,42
PA,11,Equipment Use,33,PA,42
PA,3,Smoking,32,PA,42
PA,5,Miscellaneous,29,PA,42
PA,4,Smoking,24,PA,42
PA,5,Campfire,23,PA,42
PA,3,Children,20,PA,42
PA,3,Campfire,19,PA,42
PA,7,Campfire,19,PA,42
PA,7,Railroad,17,PA,42
PA,7,Miscellaneous,17,PA,42
PA,10,Arson,17,PA,42
PA,11,Railroad,16,PA,42
PA,2,Debris Burning,16,PA,42
PA,6,Arson,14,PA,42
PA,9,Campfire,13,PA,42
PA,5,Children,13,PA,42
PA,5,Smoking,13,PA,42
PA,11,Smoking,12,PA,42
PA,8,Arson,12,PA,42
PA,2,Arson,12,PA,42
PA,10,Equipment Use,11,PA,42
PA,8,Debris Burning,11,PA,42
PA,9,Arson,11,PA,42
PA,5,Powerline,10,PA,42
PA,11,Campfire,10,PA,42
PA,7,Equipment Use,10,PA,42
PA,10,Campfire,9,PA,42
PA,10,Miscellaneous,9,PA,42
PA,8,Equipment Use,9,PA,42
PA,4,Powerline,8,PA,42
PA,11,Children,8,PA,42
PA,12,Railroad,8,PA,42
PA,9,Equipment Use,8,PA,42
PA,6,Equipment Use,7,PA,42
PA,6,Miscellaneous,7,PA,42
PA,8,Campfire,7,PA,42
PA,9,Debris Burning,7,PA,42
PA,2,Miscellaneous,6,PA,42
PA,3,Lightning,6,PA,42
PA,7,Children,6,PA,42
PA,7,Arson,6,PA,42
PA,6,Railroad,5,PA,42
PA,1,Arson,5,PA,42
PA,1,Miscellaneous,5,PA,42
PA,2,Railroad,5,PA,42
PA,4,Lightning,5,PA,42
PA,6,Lightning,5,PA,42
PA,7,Lightning,4,PA,42
PA,7,Debris Burning,4,PA,42
PA,1,Debris Burning,4,PA,42
PA,8,Miscellaneous,4,PA,42
PA,7,Smoking,4,PA,42
PA,6,Debris Burning,4,PA,42
PA,2,Equipment Use,4,PA,42
PA,6,Campfire,4,PA,42
PA,5,Lightning,3,PA,42
PA,9,Miscellaneous,3,PA,42
PA,4,Structure,3,PA,42
PA,4,Fireworks,3,PA,42
PA,8,Lightning,3,PA,42
PA,8,Smoking,2,PA,42
PA,6,Powerline,2,PA,42
PA,10,Powerline,2,PA,42
PA,11,Powerline,2,PA,42
PA,12,Arson,2,PA,42
PA,2,Children,2,PA,42
PA,2,Campfire,2,PA,42
PA,2,Smoking,2,PA,42
PA,3,Powerline,2,PA,42
PA,1,Lightning,2,PA,42
PA,3,Structure,1,PA,42
PA,3,Fireworks,1,PA,42
PA,6,Smoking,1,PA,42
PA,6,Children,1,PA,42
PA,5,Fireworks,1,PA,42
PA,1,Equipment Use,1,PA,42
PA,1,Railroad,1,PA,42
PA,1,Fireworks,1,PA,42
PA,1,Children,1,PA,42
PA,1,Campfire,1,PA,42
PA,12,Equipment Use,1,PA,42
PA,11,Structure,1,PA,42
PA,9,Railroad,1,PA,42
PA,9,Lightning,1,PA,42
PA,9,Smoking,1,PA,42
PA,11,Lightning,1,PA,42
PA,10,Railroad,1,PA,42
PA,10,Lightning,1,PA,42
PA,10,Children,1,PA,42
MS,3,Debris Burning,704,MS,28
MS,2,Debris Burning,455,MS,28
MS,1,Debris Burning,433,MS,28
MS,3,Arson,401,MS,28
MS,1,Campfire,359,MS,28
MS,2,Campfire,345,MS,28
MS,10,Debris Burning,267,MS,28
MS,3,Campfire,267,MS,28
MS,10,Miscellaneous,261,MS,28
MS,9,Debris Burning,219,MS,28
MS,11,Debris Burning,179,MS,28
MS,4,Debris Burning,151,MS,28
MS,2,Arson,134,MS,28
MS,11,Campfire,133,MS,28
MS,12,Debris Burning,132,MS,28
MS,3,Miscellaneous,126,MS,28
MS,9,Arson,124,MS,28
MS,5,Debris Burning,121,MS,28
MS,10,Arson,120,MS,28
MS,2,Miscellaneous,119,MS,28
MS,8,Debris Burning,112,MS,28
MS,6,Debris Burning,110,MS,28
MS,1,Arson,104,MS,28
MS,9,Miscellaneous,94,MS,28
MS,1,Miscellaneous,92,MS,28
MS,4,Arson,89,MS,28
MS,6,Arson,82,MS,28
MS,4,Campfire,77,MS,28
MS,7,Debris Burning,71,MS,28
MS,11,Arson,70,MS,28
MS,11,Miscellaneous,68,MS,28
MS,8,Miscellaneous,68,MS,28
MS,10,Campfire,67,MS,28
MS,5,Campfire,64,MS,28
MS,5,Arson,57,MS,28
MS,7,Arson,55,MS,28
MS,12,Arson,54,MS,28
MS,8,Arson,50,MS,28
MS,12,Campfire,47,MS,28
MS,7,Miscellaneous,47,MS,28
MS,6,Miscellaneous,44,MS,28
MS,12,Miscellaneous,39,MS,28
MS,5,Miscellaneous,37,MS,28
MS,4,Miscellaneous,33,MS,28
MS,8,Campfire,32,MS,28
MS,10,Equipment Use,29,MS,28
MS,9,Campfire,29,MS,28
MS,6,Lightning,28,MS,28
MS,7,Lightning,26,MS,28
MS,9,Equipment Use,26,MS,28
MS,7,Campfire,22,MS,28
MS,1,Children,16,MS,28
MS,3,Children,14,MS,28
MS,3,Lightning,13,MS,28
MS,2,Railroad,13,MS,28
MS,8,Lightning,12,MS,28
MS,1,Equipment Use,12,MS,28
MS,3,Equipment Use,12,MS,28
MS,2,Equipment Use,11,MS,28
MS,6,Campfire,11,MS,28
MS,8,Equipment Use,11,MS,28
MS,1,Railroad,10,MS,28
MS,11,Equipment Use,10,MS,28
MS,2,Smoking,9,MS,28
MS,3,Railroad,9,MS,28
MS,6,Equipment Use,9,MS,28
MS,10,Smoking,8,MS,28
MS,9,Smoking,8,MS,28
MS,3,Smoking,8,MS,28
MS,7,Equipment Use,7,MS,28
MS,5,Railroad,7,MS,28
MS,12,Equipment Use,7,MS,28
MS,12,Railroad,7,MS,28
MS,11,Railroad,7,MS,28
MS,10,Children,6,MS,28
MS,6,Railroad,6,MS,28
MS,5,Lightning,6,MS,28
MS,6,Smoking,5,MS,28
MS,1,Smoking,5,MS,28
MS,4,Children,5,MS,28
MS,5,Equipment Use,5,MS,28
MS,4,Railroad,5,MS,28
MS,1,Lightning,4,MS,28
MS,2,Children,4,MS,28
MS,4,Equipment Use,4,MS,28
MS,9,Lightning,4,MS,28
MS,11,Children,3,MS,28
MS,7,Railroad,3,MS,28
MS,2,Lightning,3,MS,28
MS,12,Smoking,2,MS,28
MS,12,Lightning,2,MS,28
MS,11,Smoking,2,MS,28
MS,10,Railroad,2,MS,28
MS,9,Railroad,2,MS,28
MS,9,Children,2,MS,28
MS,8,Smoking,2,MS,28
MS,8,Children,2,MS,28
MS,7,Smoking,2,MS,28
MS,6,Children,2,MS,28
MS,5,Smoking,2,MS,28
MS,4,Lightning,2,MS,28
MS,5,Children,1,MS,28
MS,5,Powerline,1,MS,28
MS,7,Children,1,MS,28
MS,7,Fireworks,1,MS,28
MS,8,Railroad,1,MS,28
MS,12,Children,1,MS,28
MS,2,Powerline,1,MS,28
MS,1,Fireworks,1,MS,28
AK,6,Lightning,591,AK,2
AK,7,Lightning,214,AK,2
AK,5,Debris Burning,135,AK,2
AK,5,Lightning,101,AK,2
AK,5,Miscellaneous,77,AK,2
AK,6,Debris Burning,70,AK,2
AK,5,Campfire,63,AK,2
AK,6,Miscellaneous,63,AK,2
AK,8,Lightning,54,AK,2
AK,6,Campfire,51,AK,2
AK,7,Campfire,50,AK,2
AK,6,Equipment Use,34,AK,2
AK,8,Campfire,33,AK,2
AK,5,Arson,31,AK,2
AK,7,Debris Burning,30,AK,2
AK,7,Miscellaneous,29,AK,2
AK,9,Campfire,26,AK,2
AK,4,Debris Burning,26,AK,2
AK,9,Miscellaneous,23,AK,2
AK,5,Equipment Use,20,AK,2
AK,4,Arson,18,AK,2
AK,5,Children,18,AK,2
AK,8,Miscellaneous,17,AK,2
AK,6,Arson,14,AK,2
AK,8,Debris Burning,14,AK,2
AK,4,Miscellaneous,11,AK,2
AK,4,Campfire,11,AK,2
AK,7,Equipment Use,9,AK,2
AK,7,Arson,7,AK,2
AK,9,Debris Burning,7,AK,2
AK,10,Campfire,6,AK,2
AK,6,Children,6,AK,2
AK,8,Equipment Use,5,AK,2
AK,5,Smoking,5,AK,2
AK,4,Children,5,AK,2
AK,12,Debris Burning,5,AK,2
AK,11,Miscellaneous,5,AK,2
AK,6,Powerline,4,AK,2
AK,7,Children,4,AK,2
AK,9,Lightning,3,AK,2
AK,10,Debris Burning,3,AK,2
AK,5,Powerline,3,AK,2
AK,4,Equipment Use,3,AK,2
AK,7,Smoking,3,AK,2
AK,7,Powerline,3,AK,2
AK,8,Arson,2,AK,2
AK,9,Arson,2,AK,2
AK,9,Equipment Use,2,AK,2
AK,10,Miscellaneous,2,AK,2
AK,6,Structure,2,AK,2
AK,6,Smoking,2,AK,2
AK,3,Miscellaneous,2,AK,2
AK,4,Smoking,2,AK,2
AK,11,Equipment Use,2,AK,2
AK,12,Miscellaneous,2,AK,2
AK,12,Campfire,1,AK,2
AK,4,Lightning,1,AK,2
AK,3,Railroad,1,AK,2
AK,3,Lightning,1,AK,2
AK,3,Debris Burning,1,AK,2
AK,3,Campfire,1,AK,2
AK,2,Miscellaneous,1,AK,2
AK,5,Railroad,1,AK,2
AK,11,Smoking,1,AK,2
AK,11,Debris Burning,1,AK,2
AK,11,Campfire,1,AK,2
AK,10,Lightning,1,AK,2
AK,10,Equipment Use,1,AK,2
AK,10,Children,1,AK,2
AK,8,Structure,1,AK,2
AK,8,Smoking,1,AK,2
AK,8,Powerline,1,AK,2
AK,8,Children,1,AK,2
AK,7,Structure,1,AK,2
AK,2,Debris Burning,1,AK,2
AK,1,Miscellaneous,1,AK,2
WY,7,Lightning,538,WY,56
WY,8,Lightning,519,WY,56
WY,9,Lightning,181,WY,56
WY,6,Lightning,140,WY,56
WY,7,Fireworks,85,WY,56
WY,7,Miscellaneous,85,WY,56
WY,3,Debris Burning,79,WY,56
WY,4,Debris Burning,74,WY,56
WY,8,Miscellaneous,67,WY,56
WY,8,Equipment Use,52,WY,56
WY,7,Equipment Use,52,WY,56
WY,6,Miscellaneous,50,WY,56
WY,9,Miscellaneous,47,WY,56
WY,7,Debris Burning,45,WY,56
WY,8,Debris Burning,45,WY,56
WY,9,Campfire,42,WY,56
WY,5,Lightning,39,WY,56
WY,8,Campfire,39,WY,56
WY,3,Miscellaneous,35,WY,56
WY,5,Debris Burning,35,WY,56
WY,7,Campfire,34,WY,56
WY,4,Miscellaneous,34,WY,56
WY,6,Equipment Use,31,WY,56
WY,7,Railroad,31,WY,56
WY,9,Equipment Use,27,WY,56
WY,9,Debris Burning,25,WY,56
WY,9,Arson,25,WY,56
WY,10,Debris Burning,24,WY,56
WY,8,Railroad,24,WY,56
WY,5,Miscellaneous,24,WY,56
WY,10,Campfire,23,WY,56
WY,10,Miscellaneous,23,WY,56
WY,5,Campfire,21,WY,56
WY,10,Lightning,21,WY,56
WY,6,Debris Burning,21,WY,56
WY,8,Arson,17,WY,56
WY,3,Arson,17,WY,56
WY,6,Campfire,16,WY,56
WY,7,Smoking,16,WY,56
WY,9,Railroad,15,WY,56
WY,4,Lightning,13,WY,56
WY,11,Campfire,13,WY,56
WY,7,Arson,13,WY,56
WY,9,Smoking,13,WY,56
WY,7,Children,13,WY,56
WY,11,Miscellaneous,12,WY,56
WY,8,Smoking,12,WY,56
WY,5,Equipment Use,12,WY,56
WY,8,Fireworks,12,WY,56
WY,10,Equipment Use,11,WY,56
WY,2,Debris Burning,11,WY,56
WY,4,Equipment Use,11,WY,56
WY,11,Debris Burning,10,WY,56
WY,6,Railroad,10,WY,56
WY,6,Arson,10,WY,56
WY,7,Powerline,10,WY,56
WY,3,Equipment Use,10,WY,56
WY,6,Children,10,WY,56
WY,3,Campfire,8,WY,56
WY,3,Lightning,8,WY,56
WY,6,Fireworks,8,WY,56
WY,8,Children,8,WY,56
WY,1,Miscellaneous,8,WY,56
WY,4,Railroad,7,WY,56
WY,5,Railroad,7,WY,56
WY,3,Smoking,7,WY,56
WY,2,Miscellaneous,6,WY,56
WY,12,Debris Burning,6,WY,56
WY,9,Powerline,6,WY,56
WY,6,Powerline,6,WY,56
WY,1,Debris Burning,6,WY,56
WY,6,Smoking,5,WY,56
WY,9,Children,5,WY,56
WY,9,Fireworks,5,WY,56
WY,8,Powerline,5,WY,56
WY,4,Arson,5,WY,56
WY,4,Children,5,WY,56
WY,5,Children,4,WY,56
WY,11,Equipment Use,4,WY,56
WY,10,Smoking,4,WY,56
WY,5,Fireworks,4,WY,56
WY,12,Miscellaneous,4,WY,56
WY,3,Railroad,3,WY,56
WY,3,Fireworks,3,WY,56
WY,4,Fireworks,3,WY,56
WY,10,Arson,3,WY,56
WY,4,Smoking,3,WY,56
WY,11,Lightning,3,WY,56
WY,2,Equipment Use,2,WY,56
WY,2,Fireworks,2,WY,56
WY,2,Lightning,2,WY,56
WY,4,Campfire,2,WY,56
WY,5,Arson,2,WY,56
WY,12,Campfire,2,WY,56
WY,11,Powerline,2,WY,56
WY,10,Railroad,2,WY,56
WY,5,Smoking,2,WY,56
WY,5,Powerline,2,WY,56
WY,1,Equipment Use,2,WY,56
WY,1,Campfire,2,WY,56
WY,6,Structure,1,WY,56
WY,4,Powerline,1,WY,56
WY,2,Children,1,WY,56
WY,2,Smoking,1,WY,56
WY,2,Structure,1,WY,56
WY,3,Children,1,WY,56
WY,3,Powerline,1,WY,56
WY,11,Children,1,WY,56
WY,10,Children,1,WY,56
WY,10,Fireworks,1,WY,56
WY,10,Powerline,1,WY,56
WY,11,Arson,1,WY,56
WY,11,Fireworks,1,WY,56
WY,11,Railroad,1,WY,56
WY,12,Equipment Use,1,WY,56
WY,12,Fireworks,1,WY,56
WY,9,Structure,1,WY,56
WY,7,Structure,1,WY,56
WY,8,Structure,1,WY,56
WY,1,Lightning,1,WY,56
WY,1,Arson,1,WY,56
SD,7,Miscellaneous,524,SD,46
SD,4,Miscellaneous,466,SD,46
SD,10,Miscellaneous,371,SD,46
SD,3,Miscellaneous,361,SD,46
SD,9,Miscellaneous,342,SD,46
SD,8,Miscellaneous,327,SD,46
SD,7,Fireworks,310,SD,46
SD,7,Lightning,308,SD,46
SD,5,Miscellaneous,270,SD,46
SD,8,Lightning,251,SD,46
SD,11,Miscellaneous,245,SD,46
SD,6,Miscellaneous,195,SD,46
SD,3,Debris Burning,139,SD,46
SD,4,Debris Burning,128,SD,46
SD,2,Miscellaneous,112,SD,46
SD,7,Equipment Use,111,SD,46
SD,12,Miscellaneous,105,SD,46
SD,8,Equipment Use,102,SD,46
SD,9,Equipment Use,96,SD,46
SD,6,Fireworks,96,SD,46
SD,10,Equipment Use,89,SD,46
SD,1,Miscellaneous,88,SD,46
SD,8,Children,78,SD,46
SD,6,Lightning,76,SD,46
SD,7,Children,74,SD,46
SD,9,Children,74,SD,46
SD,9,Lightning,61,SD,46
SD,9,Debris Burning,59,SD,46
SD,4,Equipment Use,55,SD,46
SD,3,Equipment Use,54,SD,46
SD,4,Children,54,SD,46
SD,3,Arson,52,SD,46
SD,5,Debris Burning,49,SD,46
SD,8,Debris Burning,48,SD,46
SD,4,Arson,48,SD,46
SD,11,Equipment Use,47,SD,46
SD,3,Children,46,SD,46
SD,9,Arson,46,SD,46
SD,7,Arson,44,SD,46
SD,10,Debris Burning,44,SD,46
SD,7,Debris Burning,43,SD,46
SD,6,Equipment Use,41,SD,46
SD,8,Arson,40,SD,46
SD,6,Debris Burning,38,SD,46
SD,5,Equipment Use,36,SD,46
SD,5,Lightning,36,SD,46
SD,2,Debris Burning,35,SD,46
SD,5,Children,32,SD,46
SD,11,Debris Burning,31,SD,46
SD,11,Arson,30,SD,46
SD,10,Arson,30,SD,46
SD,12,Debris Burning,25,SD,46
SD,10,Children,25,SD,46
SD,8,Campfire,24,SD,46
SD,4,Campfire,21,SD,46
SD,4,Lightning,21,SD,46
SD,5,Arson,21,SD,46
SD,1,Arson,19,SD,46
SD,3,Campfire,18,SD,46
SD,9,Campfire,18,SD,46
SD,10,Lightning,18,SD,46
SD,7,Campfire,18,SD,46
SD,1,Debris Burning,17,SD,46
SD,5,Campfire,17,SD,46
SD,6,Children,16,SD,46
SD,12,Equipment Use,15,SD,46
SD,2,Arson,14,SD,46
SD,1,Children,14,SD,46
SD,6,Arson,14,SD,46
SD,6,Campfire,14,SD,46
SD,9,Structure,13,SD,46
SD,2,Equipment Use,13,SD,46
SD,11,Children,13,SD,46
SD,5,Structure,13,SD,46
SD,3,Smoking,12,SD,46
SD,3,Structure,11,SD,46
SD,12,Arson,11,SD,46
SD,7,Powerline,10,SD,46
SD,10,Smoking,10,SD,46
SD,8,Fireworks,10,SD,46
SD,6,Structure,10,SD,46
SD,8,Structure,10,SD,46
SD,3,Powerline,10,SD,46
SD,4,Structure,9,SD,46
SD,8,Smoking,9,SD,46
SD,10,Powerline,9,SD,46
SD,3,Lightning,8,SD,46
SD,10,Campfire,8,SD,46
SD,11,Structure,8,SD,46
SD,7,Railroad,8,SD,46
SD,6,Powerline,7,SD,46
SD,5,Powerline,7,SD,46
SD,10,Structure,7,SD,46
SD,9,Smoking,7,SD,46
SD,2,Children,7,SD,46
SD,8,Powerline,6,SD,46
SD,12,Structure,6,SD,46
SD,7,Structure,6,SD,46
SD,1,Equipment Use,5,SD,46
SD,2,Structure,5,SD,46
SD,9,Railroad,5,SD,46
SD,12,Children,5,SD,46
SD,9,Fireworks,5,SD,46
SD,7,Smoking,5,SD,46
SD,12,Powerline,4,SD,46
SD,3,Fireworks,4,SD,46
SD,9,Powerline,4,SD,46
SD,4,Powerline,4,SD,46
SD,1,Powerline,4,SD,46
SD,8,Railroad,4,SD,46
SD,2,Campfire,3,SD,46
SD,4,Fireworks,3,SD,46
SD,5,Smoking,3,SD,46
SD,4,Smoking,3,SD,46
SD,11,Lightning,3,SD,46
SD,11,Campfire,3,SD,46
SD,10,Railroad,3,SD,46
SD,12,Campfire,3,SD,46
SD,1,Structure,2,SD,46
SD,2,Smoking,2,SD,46
SD,5,Railroad,2,SD,46
SD,6,Smoking,2,SD,46
SD,11,Smoking,2,SD,46
SD,11,Railroad,2,SD,46
SD,11,Powerline,1,SD,46
SD,11,Fireworks,1,SD,46
SD,12,Railroad,1,SD,46
SD,1,Campfire,1,SD,46
SD,1,Railroad,1,SD,46
SD,1,Smoking,1,SD,46
SD,10,Fireworks,1,SD,46
SD,3,Railroad,1,SD,46
SD,2,Powerline,1,SD,46
SD,6,Railroad,1,SD,46
SD,5,Fireworks,1,SD,46
AR,3,Debris Burning,519,AR,5
AR,2,Debris Burning,480,AR,5
AR,1,Debris Burning,425,AR,5
AR,8,Lightning,352,AR,5
AR,3,Arson,278,AR,5
AR,7,Lightning,261,AR,5
AR,9,Debris Burning,241,AR,5
AR,10,Debris Burning,222,AR,5
AR,4,Debris Burning,217,AR,5
AR,8,Debris Burning,212,AR,5
AR,8,Miscellaneous,200,AR,5
AR,7,Miscellaneous,193,AR,5
AR,7,Arson,180,AR,5
AR,4,Arson,151,AR,5
AR,8,Arson,141,AR,5
AR,10,Miscellaneous,139,AR,5
AR,9,Miscellaneous,137,AR,5
AR,2,Arson,137,AR,5
AR,1,Arson,134,AR,5
AR,7,Debris Burning,132,AR,5
AR,6,Arson,130,AR,5
AR,1,Miscellaneous,121,AR,5
AR,3,Miscellaneous,119,AR,5
AR,7,Equipment Use,118,AR,5
AR,6,Debris Burning,116,AR,5
AR,2,Miscellaneous,115,AR,5
AR,9,Arson,109,AR,5
AR,11,Debris Burning,101,AR,5
AR,5,Debris Burning,100,AR,5
AR,8,Equipment Use,99,AR,5
AR,6,Miscellaneous,99,AR,5
AR,6,Equipment Use,99,AR,5
AR,10,Arson,90,AR,5
AR,4,Miscellaneous,89,AR,5
AR,5,Arson,84,AR,5
AR,10,Equipment Use,79,AR,5
AR,9,Lightning,77,AR,5
AR,9,Equipment Use,71,AR,5
AR,11,Arson,60,AR,5
AR,12,Debris Burning,53,AR,5
AR,5,Miscellaneous,48,AR,5
AR,1,Equipment Use,47,AR,5
AR,11,Miscellaneous,46,AR,5
AR,6,Lightning,39,AR,5
AR,5,Equipment Use,33,AR,5
AR,4,Lightning,33,AR,5
AR,3,Equipment Use,29,AR,5
AR,2,Equipment Use,28,AR,5
AR,12,Miscellaneous,26,AR,5
AR,4,Equipment Use,26,AR,5
AR,12,Arson,26,AR,5
AR,7,Smoking,24,AR,5
AR,3,Campfire,21,AR,5
AR,10,Lightning,21,AR,5
AR,6,Smoking,19,AR,5
AR,7,Children,18,AR,5
AR,8,Smoking,17,AR,5
AR,9,Smoking,17,AR,5
AR,11,Equipment Use,17,AR,5
AR,1,Campfire,14,AR,5
AR,1,Smoking,13,AR,5
AR,3,Children,13,AR,5
AR,10,Smoking,12,AR,5
AR,2,Campfire,12,AR,5
AR,10,Campfire,11,AR,5
AR,1,Children,11,AR,5
AR,11,Lightning,10,AR,5
AR,8,Children,10,AR,5
AR,2,Children,9,AR,5
AR,5,Lightning,9,AR,5
AR,4,Campfire,9,AR,5
AR,6,Children,8,AR,5
AR,3,Lightning,8,AR,5
AR,8,Railroad,8,AR,5
AR,12,Equipment Use,7,AR,5
AR,2,Lightning,7,AR,5
AR,5,Campfire,7,AR,5
AR,7,Campfire,6,AR,5
AR,3,Smoking,6,AR,5
AR,11,Campfire,6,AR,5
AR,10,Children,5,AR,5
AR,9,Children,5,AR,5
AR,6,Campfire,5,AR,5
AR,8,Campfire,5,AR,5
AR,7,Railroad,5,AR,5
AR,6,Railroad,5,AR,5
AR,2,Smoking,5,AR,5
AR,9,Campfire,4,AR,5
AR,9,Railroad,4,AR,5
AR,11,Smoking,4,AR,5
AR,12,Campfire,4,AR,5
AR,2,Railroad,3,AR,5
AR,12,Lightning,3,AR,5
AR,11,Children,3,AR,5
AR,4,Children,3,AR,5
AR,1,Lightning,3,AR,5
AR,2,Powerline,3,AR,5
AR,5,Railroad,3,AR,5
AR,5,Smoking,3,AR,5
AR,5,Children,2,AR,5
AR,4,Smoking,2,AR,5
AR,3,Railroad,2,AR,5
AR,10,Railroad,2,AR,5
AR,6,Fireworks,2,AR,5
AR,7,Fireworks,2,AR,5
AR,5,Fireworks,1,AR,5
AR,4,Railroad,1,AR,5
AR,12,Smoking,1,AR,5
AR,8,Structure,1,AR,5
AR,8,Powerline,1,AR,5
